id,geography,totpop,fem18_49,per_fem,medinc,moe_medinc
36081033402,"Census Tract 334.02, Queens County, New York city, New York",12575,2907,23.1,45991.0,10015.0
36081033700,"Census Tract 337, Queens County, New York city, New York",3619,842,23.3,57554.0,17563.0
36081033900,"Census Tract 339, Queens County, New York city, New York",3400,771,22.7,70333.0,14642.0
36081034700,"Census Tract 347, Queens County, New York city, New York",3268,754,23.1,47614.0,4569.0
36081035100,"Census Tract 351, Queens County, New York city, New York",4240,961,22.7,58433.0,10156.0
36081035200,"Census Tract 352, Queens County, New York city, New York",2414,580,24.0,74336.0,19823.0
36081035300,"Census Tract 353, Queens County, New York city, New York",2690,646,24.0,45610.0,8930.0
36081035700,"Census Tract 357, Queens County, New York city, New York",4947,1042,21.099999999999998,47763.0,12980.0
36081035800,"Census Tract 358, Queens County, New York city, New York",3927,964,24.5,75368.0,12514.0
36081036100,"Census Tract 361, Queens County, New York city, New York",2426,598,24.6,41990.0,9237.0
36081036300,"Census Tract 363, Queens County, New York city, New York",2397,596,24.9,52841.0,12934.0
36081036500,"Census Tract 365, Queens County, New York city, New York",3885,954,24.6,49375.0,17307.0
36081036600,"Census Tract 366, Queens County, New York city, New York",2592,611,23.599999999999998,69250.0,23055.0
36081036700,"Census Tract 367, Queens County, New York city, New York",2676,632,23.599999999999998,60000.0,12528.0
36081036800,"Census Tract 368, Queens County, New York city, New York",2362,575,24.3,71923.0,10428.0
36081037100,"Census Tract 371, Queens County, New York city, New York",1597,365,22.900000000000002,47209.0,13978.0
36081037300,"Census Tract 373, Queens County, New York city, New York",2532,636,25.1,56320.0,1986.0
36081037500,"Census Tract 375, Queens County, New York city, New York",3783,871,23.0,45655.0,6863.0
36081037600,"Census Tract 376, Queens County, New York city, New York",5598,1396,24.9,72198.0,7145.0
36081037700,"Census Tract 377, Queens County, New York city, New York",4227,1043,24.7,46276.0,6265.0
36081037900,"Census Tract 379, Queens County, New York city, New York",6214,1576,25.4,48523.0,8076.0
36081038100,"Census Tract 381, Queens County, New York city, New York",6808,1620,23.799999999999997,48311.0,8517.0
36081038301,"Census Tract 383.01, Queens County, New York city, New York",0,0,0.0,,
36081038302,"Census Tract 383.02, Queens County, New York city, New York",56,11,19.6,,
36081038400,"Census Tract 384, Queens County, New York city, New York",2333,595,25.5,62500.0,9063.0
36081039400,"Census Tract 394, Queens County, New York city, New York",2814,675,24.0,57391.0,10217.0
36081039800,"Census Tract 398, Queens County, New York city, New York",1657,409,24.7,62375.0,16635.0
36081039900,"Census Tract 399, Queens County, New York city, New York",4132,1035,25.0,46362.0,6445.0
36081040000,"Census Tract 400, Queens County, New York city, New York",1267,303,23.9,73516.0,13886.0
36081040100,"Census Tract 401, Queens County, New York city, New York",7527,1820,24.2,47702.0,9173.0
36081040200,"Census Tract 402, Queens County, New York city, New York",1368,320,23.400000000000002,81607.0,15835.0
36081040300,"Census Tract 403, Queens County, New York city, New York",6777,1619,23.9,46188.0,10933.0
36081040400,"Census Tract 404, Queens County, New York city, New York",3918,936,23.9,53417.0,16816.0
36081040500,"Census Tract 405, Queens County, New York city, New York",3303,781,23.599999999999998,42557.0,9021.0
36081040700,"Census Tract 407, Queens County, New York city, New York",8304,1930,23.200000000000003,43355.0,9905.0
36081040900,"Census Tract 409, Queens County, New York city, New York",5094,1275,25.0,50045.0,5674.0
36081041100,"Census Tract 411, Queens County, New York city, New York",3947,937,23.7,47448.0,15136.0
36081041300,"Census Tract 413, Queens County, New York city, New York",4464,1076,24.099999999999998,50745.0,8966.0
36081041400,"Census Tract 414, Queens County, New York city, New York",4033,1026,25.4,40682.0,9581.0
36081041500,"Census Tract 415, Queens County, New York city, New York",4278,1051,24.6,40345.0,7744.0
36081042400,"Census Tract 424, Queens County, New York city, New York",2161,477,22.1,79375.0,34251.0
36081042600,"Census Tract 426, Queens County, New York city, New York",512,23,4.5,,
36081042700,"Census Tract 427, Queens County, New York city, New York",4604,1150,25.0,43031.0,9967.0
36081043200,"Census Tract 432, Queens County, New York city, New York",1166,260,22.3,88750.0,14676.0
36081043400,"Census Tract 434, Queens County, New York city, New York",1956,465,23.799999999999997,88500.0,20837.0
36081043701,"Census Tract 437.01, Queens County, New York city, New York",3381,710,21.0,50817.0,16041.0
36081043702,"Census Tract 437.02, Queens County, New York city, New York",6476,1522,23.5,37904.0,6289.0
36081043900,"Census Tract 439, Queens County, New York city, New York",4790,1177,24.6,41088.0,13868.0
36081044000,"Census Tract 440, Queens County, New York city, New York",3669,943,25.7,52237.0,11700.0
36081044301,"Census Tract 443.01, Queens County, New York city, New York",4033,917,22.7,20273.0,8275.0
36081044302,"Census Tract 443.02, Queens County, New York city, New York",5223,1198,22.900000000000002,54569.0,7371.0
36081044400,"Census Tract 444, Queens County, New York city, New York",3236,770,23.799999999999997,37054.0,10457.0
36081044601,"Census Tract 446.01, Queens County, New York city, New York",3367,751,22.3,36553.0,7776.0
36081044602,"Census Tract 446.02, Queens County, New York city, New York",4596,1119,24.3,42384.0,8110.0
36081044800,"Census Tract 448, Queens County, New York city, New York",2571,585,22.8,51184.0,9732.0
36081045000,"Census Tract 450, Queens County, New York city, New York",1943,452,23.3,62383.0,12319.0
36081045200,"Census Tract 452, Queens County, New York city, New York",1153,181,15.7,40313.0,26942.0
36081045400,"Census Tract 454, Queens County, New York city, New York",4773,1145,24.0,53458.0,12343.0
36081045500,"Census Tract 455, Queens County, New York city, New York",12330,3046,24.7,46275.0,4303.0
36081045600,"Census Tract 456, Queens County, New York city, New York",1338,317,23.7,61950.0,24086.0
36081045700,"Census Tract 457, Queens County, New York city, New York",3355,851,25.4,60583.0,11297.0
36081045800,"Census Tract 458, Queens County, New York city, New York",2016,448,22.2,54000.0,13408.0
36081045900,"Census Tract 459, Queens County, New York city, New York",3975,996,25.1,56806.0,10983.0
36081046000,"Census Tract 460, Queens County, New York city, New York",6006,1404,23.400000000000002,28113.0,5209.0
36081046100,"Census Tract 461, Queens County, New York city, New York",3089,763,24.7,44757.0,7667.0
36081046200,"Census Tract 462, Queens County, New York city, New York",7296,1750,24.0,47524.0,8113.0
36081046300,"Census Tract 463, Queens County, New York city, New York",4284,1051,24.5,42720.0,4698.0
36081046400,"Census Tract 464, Queens County, New York city, New York",1643,504,30.7,95250.0,28027.0
36081046500,"Census Tract 465, Queens County, New York city, New York",4247,988,23.3,42344.0,17868.0
36081046600,"Census Tract 466, Queens County, New York city, New York",3058,781,25.5,52477.0,11205.0
36081046700,"Census Tract 467, Queens County, New York city, New York",7112,1680,23.599999999999998,34214.0,9427.0
36081046800,"Census Tract 468, Queens County, New York city, New York",3829,891,23.3,42089.0,8676.0
36081046900,"Census Tract 469, Queens County, New York city, New York",8570,2060,24.0,45048.0,5197.0
36081047000,"Census Tract 470, Queens County, New York city, New York",3247,737,22.7,53409.0,9751.0
36081047100,"Census Tract 471, Queens County, New York city, New York",4425,1146,25.900000000000002,46855.0,6460.0
36081047200,"Census Tract 472, Queens County, New York city, New York",3760,792,21.099999999999998,65592.0,9191.0
36081047300,"Census Tract 473, Queens County, New York city, New York",3997,1040,26.0,52500.0,4878.0
36081047500,"Census Tract 475, Queens County, New York city, New York",4835,1265,26.200000000000003,54130.0,16452.0
36081047600,"Census Tract 476, Queens County, New York city, New York",1326,240,18.099999999999998,86750.0,43654.0
36081047800,"Census Tract 478, Queens County, New York city, New York",5294,1218,23.0,80149.0,12076.0
36081047900,"Census Tract 479, Queens County, New York city, New York",5456,1373,25.2,46956.0,5183.0
36081048000,"Census Tract 480, Queens County, New York city, New York",2506,559,22.3,60398.0,14355.0
36081048100,"Census Tract 481, Queens County, New York city, New York",6781,1658,24.5,35654.0,8092.0
36081048200,"Census Tract 482, Queens County, New York city, New York",1452,340,23.400000000000002,83333.0,24482.0
36081048300,"Census Tract 483, Queens County, New York city, New York",4047,1016,25.1,43019.0,7199.0
36081048400,"Census Tract 484, Queens County, New York city, New York",4979,1215,24.4,61184.0,12078.0
36081048500,"Census Tract 485, Queens County, New York city, New York",4598,1148,25.0,53194.0,8658.0
36081048900,"Census Tract 489, Queens County, New York city, New York",1486,367,24.7,65625.0,15429.0
36081049200,"Census Tract 492, Queens County, New York city, New York",4750,1211,25.5,54432.0,6202.0
36081049301,"Census Tract 493.01, Queens County, New York city, New York",2134,504,23.599999999999998,60426.0,9710.0
36081049302,"Census Tract 493.02, Queens County, New York city, New York",2811,636,22.6,60268.0,11797.0
36081049500,"Census Tract 495, Queens County, New York city, New York",1358,331,24.4,60594.0,14946.0
36081049600,"Census Tract 496, Queens County, New York city, New York",3030,699,23.1,73013.0,15041.0
36081049700,"Census Tract 497, Queens County, New York city, New York",3021,744,24.6,45417.0,3935.0
36081049900,"Census Tract 499, Queens County, New York city, New York",5071,1261,24.9,57813.0,10504.0
36081050000,"Census Tract 500, Queens County, New York city, New York",4323,1111,25.7,40044.0,10930.0
36081050201,"Census Tract 502.01, Queens County, New York city, New York",1410,366,26.0,74813.0,9382.0
36081050202,"Census Tract 502.02, Queens County, New York city, New York",1344,330,24.6,61618.0,10928.0
36081050400,"Census Tract 504, Queens County, New York city, New York",1831,456,24.9,64554.0,12021.0
36081050500,"Census Tract 505, Queens County, New York city, New York",1657,415,25.0,62625.0,14975.0
36081050600,"Census Tract 506, Queens County, New York city, New York",1553,366,23.599999999999998,81875.0,14483.0
36081050700,"Census Tract 507, Queens County, New York city, New York",3442,802,23.3,75865.0,10041.0
36081050800,"Census Tract 508, Queens County, New York city, New York",1837,441,24.0,66250.0,25964.0
36081051000,"Census Tract 510, Queens County, New York city, New York",1540,362,23.5,115069.0,44072.0
36081051100,"Census Tract 511, Queens County, New York city, New York",2097,480,22.900000000000002,70337.0,10193.0
36081051200,"Census Tract 512, Queens County, New York city, New York",2619,627,23.9,68625.0,20046.0
36081051300,"Census Tract 513, Queens County, New York city, New York",2367,548,23.200000000000003,55281.0,8085.0
36081051500,"Census Tract 515, Queens County, New York city, New York",2852,610,21.4,69560.0,9476.0
36081051600,"Census Tract 516, Queens County, New York city, New York",1866,450,24.099999999999998,54620.0,14398.0
36081051700,"Census Tract 517, Queens County, New York city, New York",1957,470,24.0,59412.0,13051.0
36081051800,"Census Tract 518, Queens County, New York city, New York",1931,480,24.9,81397.0,12424.0
36081052000,"Census Tract 520, Queens County, New York city, New York",1521,393,25.8,102625.0,33116.0
36081052100,"Census Tract 521, Queens County, New York city, New York",1983,453,22.8,60260.0,18426.0
36081052200,"Census Tract 522, Queens County, New York city, New York",1532,352,23.0,81923.0,18145.0
36081052400,"Census Tract 524, Queens County, New York city, New York",1739,425,24.4,75393.0,10876.0
36081052500,"Census Tract 525, Queens County, New York city, New York",2063,476,23.1,57813.0,13565.0
36081052600,"Census Tract 526, Queens County, New York city, New York",1802,435,24.099999999999998,60729.0,9043.0
36081052800,"Census Tract 528, Queens County, New York city, New York",1442,337,23.400000000000002,57500.0,16352.0
36081053000,"Census Tract 530, Queens County, New York city, New York",2240,550,24.6,64583.0,10749.0
36081053100,"Census Tract 531, Queens County, New York city, New York",3114,768,24.7,41605.0,9977.0
36081053200,"Census Tract 532, Queens County, New York city, New York",1675,416,24.8,86950.0,7047.0
36081053401,"Census Tract 534.01, Queens County, New York city, New York",1907,489,25.6,65583.0,25155.0
36081053500,"Census Tract 535, Queens County, New York city, New York",1123,281,25.0,50750.0,11247.0
36081053601,"Census Tract 536.01, Queens County, New York city, New York",1577,370,23.5,65750.0,27151.0
36081053800,"Census Tract 538, Queens County, New York city, New York",1755,406,23.1,74844.0,21052.0
36081053900,"Census Tract 539, Queens County, New York city, New York",4147,1006,24.3,60833.0,18607.0
36081054000,"Census Tract 540, Queens County, New York city, New York",4222,1035,24.5,48040.0,9764.0
36081054200,"Census Tract 542, Queens County, New York city, New York",5074,1149,22.6,70798.0,13730.0
36081054500,"Census Tract 545, Queens County, New York city, New York",3722,1008,27.1,52214.0,10069.0
36081054700,"Census Tract 547, Queens County, New York city, New York",4643,1184,25.5,53465.0,9985.0
36081054800,"Census Tract 548, Queens County, New York city, New York",2319,565,24.4,72750.0,15604.0
36081054900,"Census Tract 549, Queens County, New York city, New York",5308,1398,26.3,40797.0,4499.0
36081055100,"Census Tract 551, Queens County, New York city, New York",4573,1164,25.5,45179.0,7622.0
36081055200,"Census Tract 552, Queens County, New York city, New York",3064,706,23.0,52917.0,13173.0
36081055300,"Census Tract 553, Queens County, New York city, New York",2454,621,25.3,46780.0,9206.0
36081055400,"Census Tract 554, Queens County, New York city, New York",2303,521,22.6,63542.0,15406.0
36081055500,"Census Tract 555, Queens County, New York city, New York",2147,523,24.4,46169.0,7059.0
36081055600,"Census Tract 556, Queens County, New York city, New York",2153,498,23.1,71985.0,5313.0
36081055700,"Census Tract 557, Queens County, New York city, New York",3915,976,24.9,42147.0,4067.0
36081055800,"Census Tract 558, Queens County, New York city, New York",1732,402,23.200000000000003,81600.0,15835.0
36081055900,"Census Tract 559, Queens County, New York city, New York",1217,308,25.3,60625.0,14172.0
36081056000,"Census Tract 560, Queens County, New York city, New York",1647,395,24.0,60536.0,13209.0
36081056100,"Census Tract 561, Queens County, New York city, New York",73,16,21.9,112188.0,36620.0
36081056200,"Census Tract 562, Queens County, New York city, New York",1517,349,23.0,88958.0,20842.0
36081056400,"Census Tract 564, Queens County, New York city, New York",1783,446,25.0,52536.0,14475.0
36081056500,"Census Tract 565, Queens County, New York city, New York",1567,410,26.200000000000003,50893.0,11655.0
36081056600,"Census Tract 566, Queens County, New York city, New York",1487,339,22.8,71087.0,19411.0
36081056700,"Census Tract 567, Queens County, New York city, New York",4574,1090,23.799999999999997,80838.0,9916.0
36081056800,"Census Tract 568, Queens County, New York city, New York",4550,1116,24.5,64858.0,15589.0
36081057700,"Census Tract 577, Queens County, New York city, New York",3625,930,25.7,66983.0,7936.0
36081057900,"Census Tract 579, Queens County, New York city, New York",1592,412,25.900000000000002,53542.0,14415.0
36081058000,"Census Tract 580, Queens County, New York city, New York",3641,886,24.3,76227.0,9536.0
36081058100,"Census Tract 581, Queens County, New York city, New York",2662,659,24.8,52560.0,8745.0
36081058200,"Census Tract 582, Queens County, New York city, New York",4490,1069,23.799999999999997,83167.0,12972.0
36081058300,"Census Tract 583, Queens County, New York city, New York",3254,841,25.8,54688.0,19936.0
36081058500,"Census Tract 585, Queens County, New York city, New York",4062,994,24.5,52917.0,9121.0
36081058700,"Census Tract 587, Queens County, New York city, New York",3296,839,25.5,47331.0,10824.0
36081058900,"Census Tract 589, Queens County, New York city, New York",4196,1105,26.3,38152.0,7831.0
36081059000,"Census Tract 590, Queens County, New York city, New York",1074,245,22.8,69022.0,28071.0
36081059100,"Census Tract 591, Queens County, New York city, New York",5826,1516,26.0,56932.0,21984.0
36081059200,"Census Tract 592, Queens County, New York city, New York",1280,291,22.7,81447.0,28699.0
36081059300,"Census Tract 593, Queens County, New York city, New York",3881,913,23.5,52641.0,4079.0
36081059400,"Census Tract 594, Queens County, New York city, New York",1537,356,23.200000000000003,89500.0,19338.0
36081059500,"Census Tract 595, Queens County, New York city, New York",4700,1156,24.6,52159.0,9813.0
36081059600,"Census Tract 596, Queens County, New York city, New York",1304,288,22.1,74583.0,24574.0
36081059800,"Census Tract 598, Queens County, New York city, New York",1643,401,24.4,83021.0,26264.0
36081059900,"Census Tract 599, Queens County, New York city, New York",1525,347,22.8,57697.0,17480.0
36081060000,"Census Tract 600, Queens County, New York city, New York",1056,220,20.8,87708.0,21437.0
36081060100,"Census Tract 601, Queens County, New York city, New York",2111,515,24.4,67330.0,10488.0
36081060300,"Census Tract 603, Queens County, New York city, New York",1706,427,25.0,75313.0,18775.0
36081060600,"Census Tract 606, Queens County, New York city, New York",1381,311,22.5,83452.0,23634.0
36081060701,"Census Tract 607.01, Queens County, New York city, New York",25,6,24.0,,
36081060800,"Census Tract 608, Queens County, New York city, New York",1413,323,22.900000000000002,84821.0,23491.0
36081061000,"Census Tract 610, Queens County, New York city, New York",1268,288,22.7,71766.0,4954.0
36081061200,"Census Tract 612, Queens County, New York city, New York",1597,331,20.7,104500.0,33284.0
36081061301,"Census Tract 613.01, Queens County, New York city, New York",5295,1343,25.4,52153.0,27661.0
36081061302,"Census Tract 613.02, Queens County, New York city, New York",19,4,21.099999999999998,,
36081061400,"Census Tract 614, Queens County, New York city, New York",1234,269,21.8,101473.0,12122.0
36081061601,"Census Tract 616.01, Queens County, New York city, New York",2180,486,22.3,97679.0,18062.0
36081061602,"Census Tract 616.02, Queens County, New York city, New York",1152,276,24.0,89063.0,23614.0
36081061800,"Census Tract 618, Queens County, New York city, New York",1583,393,24.8,60938.0,21240.0
36081061900,"Census Tract 619, Queens County, New York city, New York",2783,650,23.400000000000002,69004.0,13333.0
36081062000,"Census Tract 620, Queens County, New York city, New York",1440,317,22.0,91538.0,10132.0
36081062100,"Census Tract 621, Queens County, New York city, New York",2746,658,24.0,56154.0,7698.0
36081062200,"Census Tract 622, Queens County, New York city, New York",1983,439,22.1,77813.0,11911.0
36081062300,"Census Tract 623, Queens County, New York city, New York",1789,407,22.8,68207.0,20915.0
36081062400,"Census Tract 624, Queens County, New York city, New York",1,0,0.0,,
36081062500,"Census Tract 625, Queens County, New York city, New York",2388,596,25.0,62263.0,9911.0
36081062600,"Census Tract 626, Queens County, New York city, New York",2620,615,23.5,86196.0,10523.0
36081062700,"Census Tract 627, Queens County, New York city, New York",2879,723,25.1,66380.0,9621.0
36081062900,"Census Tract 629, Queens County, New York city, New York",2782,665,23.9,60156.0,11170.0
36081063000,"Census Tract 630, Queens County, New York city, New York",1579,386,24.4,80417.0,49742.0
36081063200,"Census Tract 632, Queens County, New York city, New York",2134,497,23.3,84167.0,13975.0
36081063301,"Census Tract 633.01, Queens County, New York city, New York",1416,339,23.9,62604.0,17998.0
36081063302,"Census Tract 633.02, Queens County, New York city, New York",1476,323,21.9,66983.0,8631.0
36081063500,"Census Tract 635, Queens County, New York city, New York",2513,555,22.1,70750.0,18041.0
36081063700,"Census Tract 637, Queens County, New York city, New York",3148,687,21.8,84738.0,17990.0
36081063800,"Census Tract 638, Queens County, New York city, New York",3425,812,23.7,104112.0,6976.0
36081063900,"Census Tract 639, Queens County, New York city, New York",2747,651,23.7,68472.0,12546.0
36081064101,"Census Tract 641.01, Queens County, New York city, New York",1960,379,19.3,55329.0,6150.0
36081064102,"Census Tract 641.02, Queens County, New York city, New York",113,14,12.4,,
36081064500,"Census Tract 645, Queens County, New York city, New York",1979,490,24.8,80132.0,24132.0
36081064600,"Census Tract 646, Queens County, New York city, New York",2829,654,23.1,84393.0,10877.0
36081065000,"Census Tract 650, Queens County, New York city, New York",2650,605,22.8,79632.0,22794.0
36081065400,"Census Tract 654, Queens County, New York city, New York",2788,717,25.7,83864.0,19092.0
36081065501,"Census Tract 655.01, Queens County, New York city, New York",0,0,0.0,,
36081065600,"Census Tract 656, Queens County, New York city, New York",4853,1259,25.900000000000002,63156.0,21122.0
36081065702,"Census Tract 657.02, Queens County, New York city, New York",1675,373,22.3,61905.0,27561.0
36081065703,"Census Tract 657.03, Queens County, New York city, New York",2597,538,20.7,72313.0,15358.0
36081065900,"Census Tract 659, Queens County, New York city, New York",1666,355,21.3,90227.0,23159.0
36081066000,"Census Tract 660, Queens County, New York city, New York",3233,831,25.7,93906.0,8171.0
36081066100,"Census Tract 661, Queens County, New York city, New York",1495,305,20.4,75313.0,8502.0
36081066300,"Census Tract 663, Queens County, New York city, New York",2601,523,20.1,95854.0,8979.0
36081066400,"Census Tract 664, Queens County, New York city, New York",9612,2541,26.400000000000002,88162.0,7505.0
36081066501,"Census Tract 665.01, Queens County, New York city, New York",3275,678,20.7,80455.0,17709.0
36081066701,"Census Tract 667.01, Queens County, New York city, New York",2575,573,22.3,52917.0,15689.0
36081066900,"Census Tract 669, Queens County, New York city, New York",1706,340,19.900000000000002,74259.0,16215.0
36081067100,"Census Tract 671, Queens County, New York city, New York",2100,404,19.2,83854.0,23273.0
36081067700,"Census Tract 677, Queens County, New York city, New York",1786,351,19.7,87802.0,15284.0
36081067900,"Census Tract 679, Queens County, New York city, New York",4094,813,19.900000000000002,44861.0,13544.0
36081068000,"Census Tract 680, Queens County, New York city, New York",4708,1124,23.9,93333.0,23439.0
36081068200,"Census Tract 682, Queens County, New York city, New York",1102,246,22.3,78000.0,27217.0
36081068300,"Census Tract 683, Queens County, New York city, New York",4210,995,23.599999999999998,63021.0,9306.0
36081068700,"Census Tract 687, Queens County, New York city, New York",4630,1144,24.7,57452.0,11104.0
36081069000,"Census Tract 690, Queens County, New York city, New York",3252,826,25.4,81105.0,15001.0
36081069300,"Census Tract 693, Queens County, New York city, New York",2883,731,25.4,42389.0,7250.0
36081069400,"Census Tract 694, Queens County, New York city, New York",3314,864,26.1,80598.0,9359.0
36081069500,"Census Tract 695, Queens County, New York city, New York",2128,486,22.8,54309.0,14610.0
36081069701,"Census Tract 697.01, Queens County, New York city, New York",3616,942,26.1,55023.0,10625.0
36081069702,"Census Tract 697.02, Queens County, New York city, New York",3911,858,21.9,77729.0,15365.0
36081070300,"Census Tract 703, Queens County, New York city, New York",2010,421,20.9,56818.0,16041.0
36081070700,"Census Tract 707, Queens County, New York city, New York",2303,458,19.900000000000002,81042.0,19159.0
36081070900,"Census Tract 709, Queens County, New York city, New York",2483,548,22.1,97039.0,17983.0
36081071100,"Census Tract 711, Queens County, New York city, New York",5272,1227,23.3,59632.0,5515.0
36081071303,"Census Tract 713.03, Queens County, New York city, New York",4973,1264,25.4,79447.0,9755.0
36081071304,"Census Tract 713.04, Queens County, New York city, New York",6136,1278,20.8,52914.0,5027.0
36081071305,"Census Tract 713.05, Queens County, New York city, New York",4871,1239,25.4,71250.0,16310.0
36081071306,"Census Tract 713.06, Queens County, New York city, New York",5811,1569,27.0,65837.0,11606.0
36081071600,"Census Tract 716, Queens County, New York city, New York",0,0,0.0,,
36081071701,"Census Tract 717.01, Queens County, New York city, New York",5161,1103,21.4,65250.0,19501.0
36081071702,"Census Tract 717.02, Queens County, New York city, New York",3921,885,22.6,40000.0,8540.0
36081071900,"Census Tract 719, Queens County, New York city, New York",2630,620,23.599999999999998,51658.0,5963.0
36081072100,"Census Tract 721, Queens County, New York city, New York",4963,1131,22.8,47460.0,12655.0
36081072300,"Census Tract 723, Queens County, New York city, New York",2127,379,17.8,124643.0,18850.0
36081072900,"Census Tract 729, Queens County, New York city, New York",1363,291,21.3,86719.0,29402.0
36081073100,"Census Tract 731, Queens County, New York city, New York",1515,330,21.8,110500.0,28338.0
36081073700,"Census Tract 737, Queens County, New York city, New York",2042,559,27.400000000000002,72222.0,15269.0
36081073900,"Census Tract 739, Queens County, New York city, New York",5028,1188,23.599999999999998,74435.0,9585.0
36081074100,"Census Tract 741, Queens County, New York city, New York",3015,748,24.8,69336.0,6647.0
36081074300,"Census Tract 743, Queens County, New York city, New York",4221,940,22.3,58867.0,6282.0
36081074500,"Census Tract 745, Queens County, New York city, New York",3571,716,20.1,34141.0,11975.0
36081074700,"Census Tract 747, Queens County, New York city, New York",3386,774,22.900000000000002,57375.0,12305.0
36081074900,"Census Tract 749, Queens County, New York city, New York",1453,241,16.6,151250.0,33516.0
36081075701,"Census Tract 757.01, Queens County, New York city, New York",4678,1223,26.1,69375.0,27912.0
36081075702,"Census Tract 757.02, Queens County, New York city, New York",4481,968,21.6,86607.0,22557.0
36081076901,"Census Tract 769.01, Queens County, New York city, New York",4056,1116,27.500000000000004,76538.0,11878.0
36081076902,"Census Tract 769.02, Queens County, New York city, New York",1371,401,29.2,85452.0,7555.0
36081077300,"Census Tract 773, Queens County, New York city, New York",2234,572,25.6,73566.0,13423.0
36081077500,"Census Tract 775, Queens County, New York city, New York",2273,504,22.2,69750.0,19104.0
36081077902,"Census Tract 779.02, Queens County, New York city, New York",5263,1094,20.8,83629.0,16022.0
36081077903,"Census Tract 779.03, Queens County, New York city, New York",2972,709,23.9,69216.0,14307.0
36081077904,"Census Tract 779.04, Queens County, New York city, New York",6155,1448,23.5,59905.0,12940.0
36081077905,"Census Tract 779.05, Queens County, New York city, New York",2455,595,24.2,62772.0,9026.0
36081077906,"Census Tract 779.06, Queens County, New York city, New York",3633,888,24.4,56012.0,11428.0
36081077907,"Census Tract 779.07, Queens County, New York city, New York",3193,675,21.099999999999998,44524.0,18522.0
36081077908,"Census Tract 779.08, Queens County, New York city, New York",3755,953,25.4,52349.0,7013.0
36081078800,"Census Tract 788, Queens County, New York city, New York",1818,428,23.5,58750.0,12507.0
36081079000,"Census Tract 790, Queens County, New York city, New York",2549,657,25.8,54234.0,14709.0
36081079200,"Census Tract 792, Queens County, New York city, New York",2280,554,24.3,60625.0,9285.0
36081079300,"Census Tract 793, Queens County, New York city, New York",1,0,0.0,,
36081079701,"Census Tract 797.01, Queens County, New York city, New York",7055,1617,22.900000000000002,48201.0,20688.0
36081079702,"Census Tract 797.02, Queens County, New York city, New York",4502,1125,25.0,32403.0,6012.0
36081079900,"Census Tract 799, Queens County, New York city, New York",3425,860,25.1,42250.0,12708.0
36081080301,"Census Tract 803.01, Queens County, New York city, New York",4382,1129,25.8,50707.0,6363.0
36081080302,"Census Tract 803.02, Queens County, New York city, New York",3504,788,22.5,62813.0,15287.0
36081080900,"Census Tract 809, Queens County, New York city, New York",6850,1699,24.8,66000.0,15114.0
36081081400,"Census Tract 814, Queens County, New York city, New York",3543,923,26.1,60204.0,14529.0
36081081800,"Census Tract 818, Queens County, New York city, New York",3478,825,23.7,54265.0,16737.0
36081083700,"Census Tract 837, Queens County, New York city, New York",5388,1264,23.5,50947.0,12192.0
36081083800,"Census Tract 838, Queens County, New York city, New York",4970,1188,23.9,66067.0,11358.0
36081084000,"Census Tract 840, Queens County, New York city, New York",6478,1525,23.5,57484.0,11146.0
36081084500,"Census Tract 845, Queens County, New York city, New York",5318,1176,22.1,24335.0,1687.0
36081084601,"Census Tract 846.01, Queens County, New York city, New York",2730,618,22.6,63971.0,26898.0
36081084602,"Census Tract 846.02, Queens County, New York city, New York",1053,284,27.0,56167.0,24138.0
36081084900,"Census Tract 849, Queens County, New York city, New York",7642,2119,27.700000000000003,26711.0,7016.0
36081085300,"Census Tract 853, Queens County, New York city, New York",5764,1521,26.400000000000002,37275.0,12717.0
36081085500,"Census Tract 855, Queens County, New York city, New York",6649,1737,26.1,44422.0,6858.0
36081085700,"Census Tract 857, Queens County, New York city, New York",5953,1423,23.9,36236.0,7857.0
36081085900,"Census Tract 859, Queens County, New York city, New York",5873,1439,24.5,38788.0,5103.0
36081086100,"Census Tract 861, Queens County, New York city, New York",2370,592,25.0,40610.0,6176.0
36081086300,"Census Tract 863, Queens County, New York city, New York",7277,1928,26.5,32721.0,4520.0
36081086400,"Census Tract 864, Queens County, New York city, New York",2634,618,23.5,55385.0,10251.0
36081086500,"Census Tract 865, Queens County, New York city, New York",4514,1154,25.6,30350.0,9112.0
36081086900,"Census Tract 869, Queens County, New York city, New York",2131,574,26.900000000000002,34519.0,8331.0
36081087100,"Census Tract 871, Queens County, New York city, New York",1752,484,27.6,31364.0,14535.0
36081088400,"Census Tract 884, Queens County, New York city, New York",7337,1524,20.8,76420.0,9856.0
36081088901,"Census Tract 889.01, Queens County, New York city, New York",10266,2242,21.8,42276.0,4951.0
36081089200,"Census Tract 892, Queens County, New York city, New York",7430,1298,17.5,85365.0,10399.0
36081090700,"Census Tract 907, Queens County, New York city, New York",1355,297,21.9,58906.0,34794.0
36081091601,"Census Tract 916.01, Queens County, New York city, New York",4079,670,16.400000000000002,93333.0,21346.0
36081091602,"Census Tract 916.02, Queens County, New York city, New York",0,0,0.0,,
36081091800,"Census Tract 918, Queens County, New York city, New York",17,1,5.8999999999999995,,
36081091900,"Census Tract 919, Queens County, New York city, New York",5766,1295,22.5,46777.0,6659.0
