"abi"	"coname"	"addr"	"city"	"state"	"zip"	"stcode"	"cntycd"	"prmsic"	"ssic1"	"sicd"	"pnacode"	"pnatitl"	"latitude_2010"	"longitude_2010"
"884166711"	"NEW WORLD COFFEE"	"416 COLUMBUS AVE"	"NEW YORK"	"NY"	"10024"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7827	-73.9751
"606125300"	"NEW YORK MUFFINS"	"198 BEDFORD AVE"	"BROOKLYN"	"NY"	"11249"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7176	-73.958
"414477300"	"NEXT COFFEE SHOP"	"6632 FOREST AVE"	"RIDGEWOOD"	"NY"	"11385"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7066	-73.9032
"400698653"	"NIETO ENTERPRISES INC"	"1087 JACKSON AVE"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7431	-73.9519
"629441031"	"NINTH STREET ESPRESSO"	"75 9TH AVE"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7418	-74.0048
"679852384"	"NINTH STREET ESPRESSO"	"341 E 10TH ST"	"NEW YORK"	"NY"	"10009"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7271	-73.9801
"433930054"	"NIX/MIX"	"9017 130TH ST"	"RICHMOND HILL"	"NY"	"11418"	"36"	"081"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6984	-73.8201
"414424405"	"NONE ESPRESSO BAR"	"234 W 27TH ST"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7471	-73.9956
"436684496"	"NORDOMI COFEE"	"8920 101ST AVE"	"OZONE PARK"	"NY"	"11416"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6828	-73.8503
"707059526"	"NOSTRAND FRESH COFFEE"	"665 NOSTRAND AVE"	"BROOKLYN"	"NY"	"11216"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6744	-73.9499
"427318116"	"NOUVELLE VAG"	"468 CLASSON AVE"	"BROOKLYN"	"NY"	"11238"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6841	-73.9594
"383563509"	"OASIS COFFEE SHOP"	"390 TIFFANY ST"	"BRONX"	"NY"	"10474"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8085	-73.8896
"421704579"	"OATMEALS LLC"	"120 W 3RD ST # 1"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7304	-74.0005
"706187121"	"ODRADEK'S COFFEE"	"1519 AVENUE J"	"BROOKLYN"	"NY"	"11230"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6256	-73.9607
"421943323"	"OMEGA COFFEE SHOP"	"200 E 32ND ST # 7"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.744	-73.979
"403123602"	"ON THE HUDSON COFFEE SHOP"	"111 W 225TH ST"	"BRONX"	"NY"	"10463"	"36"	"005"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8747	-73.9107
"669168809"	"OREN'S DAILY ROAST"	"830 3RD AVE"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7564	-73.9707
"705155319"	"OREN'S DAILY ROAST-GRAND"	"105 E 42ND ST"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7516	-73.9764
"606125359"	"OUTPOST"	"1014 FULTON ST"	"BROOKLYN"	"NY"	"11238"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6818	-73.9603
"421999357"	"O W BAR"	"221 E 58TH ST # 1"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7607	-73.9658
"433625527"	"PALAIS DES THES"	"194 COLUMBUS AVE"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581236"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7754	-73.9804
"433625529"	"PALAIS DES THES"	"156 PRINCE ST # 2"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7257	-74.0014
"705872189"	"PARK AVENUE COFFEE & BAKERY"	"2 PARK AVE"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7463	-73.9826
"404794196"	"PARROT COFFEE"	"4515 QUEENS BLVD"	"SUNNYSIDE"	"NY"	"11104"	"36"	"081"	"581228"	"581209"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7436	-73.9188
"421963855"	"PATRICK'S PUB & CAFE"	"10018 NORTHERN BLVD"	"CORONA"	"NY"	"11368"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7571	-73.8677
"655112985"	"PAU CAFE"	"3 CLINTON ST # 3"	"NEW YORK"	"NY"	"10002"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7214	-73.984
"655096196"	"PEACE & TODA CORP"	"841 BROADWAY"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.734	-73.9911
"216238899"	"PEARL CAFE"	"1870 86TH ST"	"BROOKLYN"	"NY"	"11214"	"36"	"047"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.606	-74.0011
"422007231"	"PECAN FINE FOODS & COFFEE"	"130 FRANKLIN ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7192	-74.007
"706761763"	"PEET'S COFFEE & TEA"	"968 3RD AVE"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7609	-73.9674
"408417078"	"PETROL COFFEE ROASTERS INC"	"3200 PERRY AVE # 1"	"BRONX"	"NY"	"10467"	"36"	"005"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8746	-73.8768
"114655608"	"PHIL'S COFFEE SHOP"	"1050 44TH DR # A"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7483	-73.9499
"421724940"	"PICNIC BASKET"	"65 W 37TH ST"	"NEW YORK"	"NY"	"10018"	"36"	"061"	"581228"	"594713"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7517	-73.9861
"404363484"	"PLAZA DONUTS CORP"	"3500 48TH ST"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.752	-73.9152
"404807479"	"PLAZA HOUSE COFFEE INC"	"42 INDUSTRIAL LOOP # 5"	"STATEN ISLAND"	"NY"	"10309"	"36"	"085"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5478	-74.2296
"409791739"	"PORTS COFFEE & TEA CO"	"251 W 23RD ST"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7449	-73.9974
"416452311"	"PREP"	"145 NASSAU ST # 3D"	"NEW YORK"	"NY"	"10038"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7114	-74.0065
"578981524"	"PRIMO CAPPUCCINO"	"PENN STATION AMTRACK LEVEL"	"NEW YORK"	"NY"	"10119"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7514	-73.9915
"415552521"	"PRODIGY COFFEE"	"33 CARMINE ST"	"NEW YORK"	"NY"	"10014"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7302	-74.0032
"427929365"	"PROPELLER COFFEE"	"984 MANHATTAN AVE"	"BROOKLYN"	"NY"	"11222"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7327	-73.9544
"647905033"	"PUEBLA FOOD CORP"	"506 WILLIS AVE"	"BRONX"	"NY"	"10455"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8151	-73.9184
"423564071"	"PUSHCART COFFEE"	"301 E 21ST ST"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7364	-73.9812
"700104749"	"PUSHCART COFFEE"	"401 W 25TH ST"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7481	-74.0006
"417265194"	"PYRAMID COFFEE CO INC"	"535 E 70TH ST"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7654	-73.9541
"433118684"	"QUICK CUP OF COFFEE"	"81 WINANT PL"	"STATEN ISLAND"	"NY"	"10309"	"36"	"085"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.5374	-74.2402
"402824384"	"QUICKLY"	"13649 ROOSEVELT AVE"	"FLUSHING"	"NY"	"11354"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7603	-73.8283
"408415838"	"QUICKLY"	"8306 BROADWAY # 1"	"ELMHURST"	"NY"	"11373"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7409	-73.8799
"401981749"	"RABBITS CAFE"	"142 SULLIVAN ST # A"	"NEW YORK"	"NY"	"10012"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7271	-74.0022
"706028001"	"RALPH'S COFFEE"	"711 5TH AVE"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7591	-73.9693
"425443453"	"REX"	"864 10TH AVE"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7688	-73.9887
"427462790"	"REY"	"5814 FORT HAMILTON PKWY"	"BROOKLYN"	"NY"	"11219"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6338	-74.0045
"425287486"	"RISE & GRIND"	"2167 2ND AVE"	"NEW YORK"	"NY"	"10029"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7941	-73.9399
"404609069"	"ROASTOWN COFFEE"	"267 W 34TH ST"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7522	-73.9929
"420365791"	"ROGERS COFFEE SHOP"	"241 ROGERS AVE"	"BROOKLYN"	"NY"	"11225"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6681	-73.9531
"403381259"	"ROJAS COFFEE SHOP"	"4702 METROPOLITAN AVE"	"RIDGEWOOD"	"NY"	"11385"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7136	-73.92
"705557848"	"ROOM 53"	"314 W 53RD ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"549915"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7643	-73.9852
"992796243"	"RUBEN'S EMPANADAS"	"505 BROOME ST"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581214"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7233	-74.0032
"572074797"	"SAKO COFFEE SHOP"	"225 MCCLELLAN ST # 1150"	"BRONX"	"NY"	"10456"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8322	-73.9163
"389681271"	"SAQUELLA COFFEE USA"	"600 RICHMOND TER"	"STATEN ISLAND"	"NY"	"10301"	"36"	"085"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6456	-74.0918
"579343708"	"SEATTLE CAFE"	"202 W 34TH ST"	"NEW YORK"	"NY"	"10119"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7514	-73.9915
"474574076"	"SEVEN COFFEE SHOP"	"4340 34TH ST"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7453	-73.9309
"615891470"	"SHOCK COFFEE LLC"	"5707 31ST AVE"	"WOODSIDE"	"NY"	"11377"	"36"	"081"	"581228"	"999966"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7584	-73.9036
"352603575"	"SICAFFE INC"	"964 LEXINGTON AVE"	"NEW YORK"	"NY"	"10021"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7695	-73.9632
"417510561"	"SMILE TO GO"	"22 HOWARD ST # 2"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7196	-74.0002
"364673046"	"SOCIETY COFFEE & JUICE INC"	"2104 FREDERICK DOUGLASS BLVD"	"NEW YORK"	"NY"	"10026"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8029	-73.9561
"421470408"	"SPINS INC"	"190 E 7TH ST"	"NEW YORK"	"NY"	"10009"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7248	-73.9809
"421953841"	"STADIUM DELI"	"127 E 34TH ST # 1"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7467	-73.9799
"255392573"	"STARBUCKS"	"1710 BROADWAY # 5"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7641	-73.9823
"255465478"	"STARBUCKS"	"50 W 225TH ST # K1"	"BRONX"	"NY"	"10462"	"36"	"005"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8419	-73.8579
"255591851"	"STARBUCKS"	"67 FRONT ST"	"BROOKLYN"	"NY"	"11201"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7026	-73.9907
"256832510"	"STARBUCKS"	"1488 3RD AVE # A"	"NEW YORK"	"NY"	"10028"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7776	-73.955
"241902634"	"STARBUCKS"	"776 AVENUE OF THE AMERICAS # 1"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7449	-73.9908
"241902618"	"STARBUCKS"	"750 AVENUE OF THE AMERICAS # 1"	"NEW YORK"	"NY"	"10010"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7441	-73.9918
"257782508"	"STARBUCKS"	"142 W 57TH ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7649	-73.9789
"241902592"	"STARBUCKS"	"177 8TH AVE"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7432	-74.0006
"241902543"	"STARBUCKS"	"111 8TH AVE"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7412	-74.0016
"241902527"	"STARBUCKS"	"510 AVENUE OF THE AMERICAS # 5"	"NEW YORK"	"NY"	"10011"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7367	-73.9972
"241902477"	"STARBUCKS"	"120 W 56TH ST"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7639	-73.9785
"263433963"	"STARBUCKS"	"593 9TH AVE"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7586	-73.9926
"266500115"	"STARBUCKS"	"875 AVENUE OF THE AMERICAS"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7482	-73.9893
"241902410"	"STARBUCKS"	"801 W 181ST ST # B"	"NEW YORK"	"NY"	"10033"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.8513	-73.9385
"241902378"	"STARBUCKS"	"550 MADISON AVE # A32"	"NEW YORK"	"NY"	"10022"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7615	-73.9735
"352475065"	"STARBUCKS"	"787 7TH AVE"	"NEW YORK"	"NY"	"10019"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7651	-73.9831
"241902329"	"STARBUCKS"	"55 LIBERTY ST # 1"	"NEW YORK"	"NY"	"10005"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7088	-74.0095
"241902279"	"STARBUCKS"	"151 W 34TH ST"	"NEW YORK"	"NY"	"10001"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7508	-73.9898
"358688489"	"STARBUCKS"	"3711 35TH AVE # 1B"	"LONG ISLAND CITY"	"NY"	"11101"	"36"	"081"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7559	-73.9231
"371822032"	"STARBUCKS"	"33 HILLEL PL"	"BROOKLYN"	"NY"	"11210"	"36"	"047"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6323	-73.9487
"371997164"	"STARBUCKS"	"80 DELANCEY ST # 1"	"NEW YORK"	"NY"	"10002"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7193	-73.9899
"241902246"	"STARBUCKS"	"7800 GRAND CENTRAL STA"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.753	-73.9749
"241902220"	"STARBUCKS"	"183 CENTRE ST # 1"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7186	-73.9996
"241902196"	"STARBUCKS"	"115 BROADWAY # 7"	"NEW YORK"	"NY"	"10006"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7089	-74.0115
"241902170"	"STARBUCKS"	"291 BROADWAY # A"	"NEW YORK"	"NY"	"10007"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.715	-74.0061
"382468171"	"STARBUCKS"	"24202 61ST AVE # 9"	"LITTLE NECK"	"NY"	"11362"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7545	-73.7385
"241902154"	"STARBUCKS"	"471 BROADWAY # A"	"NEW YORK"	"NY"	"10013"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7213	-74.0006
"241902097"	"STARBUCKS"	"2521 BROADWAY # 1"	"NEW YORK"	"NY"	"10025"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7937	-73.973
"241902055"	"STARBUCKS"	"1631 1ST AVE"	"NEW YORK"	"NY"	"10028"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7762	-73.95
"241902014"	"STARBUCKS"	"338 COLUMBUS AVE"	"NEW YORK"	"NY"	"10023"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7797	-73.9771
"389619313"	"STARBUCKS"	"1530 BROADWAY # 3"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7582	-73.9854
"394051585"	"STARBUCKS"	"10 HANOVER SQ # 4"	"NEW YORK"	"NY"	"10005"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7046	-74.0089
"241901941"	"STARBUCKS"	"41 UNION SQ W # A"	"NEW YORK"	"NY"	"10003"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7372	-73.9908
"396819609"	"STARBUCKS"	"13505 20TH AVE"	"FLUSHING"	"NY"	"11356"	"36"	"081"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7818	-73.8337
"399652072"	"STARBUCKS"	"455 MAIN ST"	"NEW YORK"	"NY"	"10044"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7589	-73.9527
"241901594"	"STARBUCKS"	"167 COURT ST # A"	"BROOKLYN"	"NY"	"11201"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6885	-73.9927
"241901560"	"STARBUCKS"	"9202 3RD AVE"	"BROOKLYN"	"NY"	"11209"	"36"	"047"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6193	-74.0331
"400687636"	"STARBUCKS"	"11 E 42ND ST"	"NEW YORK"	"NY"	"10017"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7533	-73.9803
"240582429"	"STARBUCKS"	"770 8TH AVE"	"NEW YORK"	"NY"	"10036"	"36"	"061"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7605	-73.987
"400703170"	"STARBUCKS"	"55 PARK AVE"	"NEW YORK"	"NY"	"10016"	"36"	"061"	"581228"		"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.749	-73.9795
"234509982"	"STARBUCKS"	"2 BROADWAY # 2"	"NEW YORK"	"NY"	"10004"	"36"	"061"	"581228"	"581228"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7045	-74.0126
"232367169"	"STARBUCKS"	"80 PINE ST # S3"	"NEW YORK"	"NY"	"10005"	"36"	"061"	"581228"	"581220"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.7062	-74.0067
"229597620"	"STARBUCKS"	"6423 18TH AVE # A"	"BROOKLYN"	"NY"	"11204"	"36"	"047"	"581228"	"581208"	"COFFEE SHOPS"	"72251505"	"SNACK & NONALCOHOLIC BEVERAGE BARS"	40.6191	-73.9898
